ID	Value
HED10366	[[उनकी\PR_PRP कहानी\N_NN]]_NP [[माया\N_NNP दर्पण\N_NNP पर\PSP]]_NP [[फिल्म\N_NN]]_NP [[बनी\V_VM]]_VGF [[जिसे\DM_DMR]]_CCP [[1973\QT_QTC का\PSP]]_NP [[सर्वश्रेष्ठ\JJ हिन्दी\N_NNP फिल्म\N_NN का\PSP]]_NP [[पुरस्कार\N_NN]]_NP [[प्राप्त\N_NN]]_NP [[हुआ\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10367	[[1988\QT_QTC में\PSP]]_NP [[इंगलैण्ड\N_NNP के\PSP]]_NP [[प्रकाशक\N_NN रीडर्स\N_NNP इंटरनेशनल\N_NNP द्वारा\PSP]]_NP [[उनकी\PR_PRP कहानियों\N_NN का\PSP]]_NP [[संग्रह\N_NN]]_NP [[द\N_NNP वर्ल्ड\N_NNP एल्सवेयर\N_NNP प्रकाशित\N_NN]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10368	[[इसी\DM_DMD समय\N_NN]]_NP [[बीबीसी\N_NNP द्वारा\PSP]]_NP [[उन\DM_DMD पर\PSP]]_NP [[डाक्यूमेंट्री\N_NN फिल्म\N_NN प्रसारित\N_NN]]_NP [[हुई\V_VM थी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10369	[[फैफड़े\N_NN की\PSP]]_NP [[बीमारी\N_NN से\PSP]]_NP [[जूझने\N_NN के\PSP बाद\N_NST]]_NP [[76\QT_QTC वर्ष\N_NN की\PSP]]_NP [[अवस्था\N_NN में\PSP]]_NP [[26\QT_QTC अक्टूबर\N_NNP]]_NP [[2005\QT_QTC को\PSP]]_NP [[दिल्ली\N_NNP में\PSP]]_NP [[उनका\PR_PRP निधन\N_NN]]_NP [[हो\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10370	[[कथा\JJ साहित्य\N_NNP]]_NP [[लिखने\V_VM के\PSP अलावा\PSP]]_VGINF [[निर्मल\N_NNP वर्मा\N_NNP ने\PSP]]_NP [[साहित्य\N_NN संस्कृति\N_NN ,\RD_PUNC]]_NP [[समाज\N_NN के\PSP]]_NP [[प्रसंगों\N_NN पर\PSP]]_NP [[विचारपरक\N_NN लेख\N_NN भी\RP_RPD]]_NP [[लिखे\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10371	[[निर्मल\N_NNP वर्मा\N_NNP को\PSP]]_NP [[भारत\N_NNP में\PSP]]_NP [[साहित्य\N_NN का\PSP]]_NP [[शीर्ष\JJ सम्मान\N_NN]]_NP [[ज्ञानपीठ\N_NNP]]_NP [[1999\QT_QTC में\PSP]]_NP [[दिया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10372	[[उनका\PR_PRP]]_NP [[अंतिम\JJ उपन्यास\N_NN]]_NP [[1990\QT_QTC में\PSP]]_NP [[प्रकाशित\N_NN]]_NP [[हुआ\V_VM था\V_VAUX -\RD_PUNC]]_VGF [[अंतिम\N_NNP अरण्य\N_NNP]]_NP [[।\RD_PUNC]]_BLK 
HED10373	[[‘\RD_PUNC]]_BLK [[धुंध\N_NNP से\N_NNP उठती\N_NNP धुन\N_NNP ’\RD_PUNC और\CC_CCD ‘\RD_PUNC चीड़ों\N_NNP पर\N_NNP चांदनी\N_NNP ’\RD_PUNC]]_NP [[उनके\PR_PRP यात्रा\N_NN]]_NP [[वृतांत\N_NN हैं\V_VM]]_VGF [[जिन्होंने\PR_PRL]]_NP [[लेखन\N_NN]]_NP [[की\V_VM]]_VGF [[इस\DM_DMD विधा\N_NN को\PSP]]_NP [[नये\JJ मायने\N_NN]]_NP [[दिये\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10374	[[निर्मल\N_NNP वर्मा\N_NNP को\PSP]]_NP [[सन\N_NN २००२\QT_QTC में\PSP]]_NP [[भारत\N_NNP सरकार\N_NN द्वारा\PSP]]_NP [[साहित्य\N_NN एवं\CC_CCD शिक्षा\N_NN के\PSP]]_NP [[क्षेत्र\N_NN में\PSP]]_NP [[पद्म\N_NNP भूषण\N_NNP से\PSP]]_NP [[सम्मानित\JJ]]_NP [[किया\V_VM गया\V_VAUX था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10375	[[रघुवीर\N_NNP सहाय\N_NNP को\PSP]]_NP [[हिन्दी\N_NNP साहित्य\N_NN में\PSP]]_NP [[मूलत:\RB]]_NP [[एक\QT_QTC कवि\N_NN के\PSP]]_NP [[रूप\PSP में\PSP]]_NP [[देखा\V_VM जाता\V_VM है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10376	[[उन्हें\PR_PRP]]_NP [[काव्य\N_NN लेखन\N_NN के\PSP लिये\PSP]]_NP [[देश\N_NN का\PSP]]_NP [[प्रतिष्‍ठित\JJ साहित्य\N_NNP अकादमी\N_NNP पुरस्कार\N_NN भी\RP_RPD]]_NP [[मिला\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10377	[[एक\QT_QTC कवि\N_NN के\PSP]]_NP [[रूप\PSP में\PSP]]_NP [[रघुवीर\N_NNP सहाय\N_NNP की\PSP]]_NP [[कविताओं\N_NN का\PSP]]_NP [[व्यापक\JJ प्रभाव\N_NN]]_NP [[हिन्दी\N_NNP में\PSP]]_NP [[उनके\PR_PRP सामने\N_NST]]_NP [[आज\N_NST बाद\N_NST की\PSP]]_NP [[पीढ़ी\N_NN पर\PSP]]_NP [[फैला\V_VM देखा\V_VAUX जा\V_VAUX सकता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10378	[[इसके\DM_DMD मूल\JJ में\PSP]]_NP [[देशकाल\N_NN और\CC_CCD समाज\N_NN की\PSP]]_NP [[परिस्थितियों\N_NN के\PSP साथ\PSP]]_NP [[उनकी\PR_PRP कविताओं\N_NN का\PSP]]_NP [[कायम\JJ]]_NP [[होने\V_VM वाला\V_VAUX]]_VGNF [[लगाव\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10379	[[सहाय\N_NNP (\RD_SYM]]_NP [[1929\QT_QTC -\RD_PUNC 1990\QT_QTC )\RD_SYM ने\PSP]]_NP [[अपनी\PR_PRF कृतियों\N_NN में\PSP]]_NP [[उन\DM_DMD मुद्दों\N_NN ,\RD_PUNC]]_NP [[विषयों\N_NN को\PSP]]_NP [[छुआ\V_VM जिन\DM_DMR पर\PSP]]_VGINF [[तब\N_NN तक\PSP]]_NP [[साहित्य\N_NN जगत\N_NN में\PSP]]_NP [[बहुत\RP_INTF कम\QT_QTF]]_JJP [[लिखा\V_VM गया\V_VAUX था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10380	[[उन्होंने\PR_PRP साहित्य\N_NN में\PSP]]_NP [[अक्सर\N_NN]]_NP [[अजनबीयत\N_NN और\CC_CCD अकेलेपन\N_NN को\PSP]]_NP [[लेकर\V_VM]]_NP [[लिखी\V_VAUX जाने\V_VAUX वाली\V_VAUX]]_VGF [[कविताओं\N_NN से\PSP भी\RP_RPD]]_NP [[परे\JJ]]_NP [[जाकर\V_VM]]_VGF [[अलग\JJ मुद्दों\N_NN को\PSP]]_NP [[अपनी\PR_PRF कृतियों\N_NN में\PSP]]_NP [[शामिल\N_NN]]_NP [[किया\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10381	[[उन्होंने\PR_PRP]]_NP [[कहा\V_VM]]_VGF [[कि\CC_CCS]]_CCP [[उनकी\PR_PRP कविताएँ\N_NN]]_NP [[कभी\N_NST -\RD_PUNC कभी\N_NST]]_NP [[धुमिल\N_NNP की\PSP]]_NP [[याद\N_NN]]_NP [[दिलाती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10382	[[सहाय\N_NNP भी\RP_RPD]]_NP [[लगभग\RB धूमिल\N_NNP की\PSP तरह\PSP]]_NP [[राजनीति\N_NN पर\PSP]]_NP [[कटाक्ष\N_NN]]_NP [[करने\V_VM वाले\V_VAUX]]_VGNF [[कवि\N_NN]]_NP [[थे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10383	[[मूलत:\RB]]_CCP [[उनकी\PR_PRP कविताओं\N_NN में\PSP]]_NP [[पत्रकारिता\N_NN के\PSP]]_NP [[तेवर\N_NNP और\CC_CCD अखवारी\JJ तजुर्बा\N_NN]]_NP [[दिखाई\V_VM देता\V_VAUX था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10384	[[भाषा\N_NN और\CC_CCD शिल्प\N_NN के\PSP]]_NP [[मामले\N_NN में\PSP]]_NP [[उनकी\PR_PRP कविताएँ\N_NN]]_NP [[नागार्जुन\N_NNP की\PSP]]_NP [[याद\N_NN]]_NP [[दिलाती\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10385	[[नौ\QT_QTC दिसंबर\N_NNP]]_NP [[1929\QT_QTC को\PSP]]_NP [[लखनऊ\N_NNP में\PSP]]_NP [[जन्में\N_NN रघुवीर\N_NNP सहाय\N_NNP]]_NP [[एक\QT_QTC कवि\N_NN]]_NP [[होने\V_VM के\PSP साथ\PSP ही\RP_RPD]]_VGINF [[लघुकथाकार\N_NN ,\RD_PUNC निबंध\N_NN लेखक\N_NN और\CC_CCD आलोचक\N_NN]]_NP [[थे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10386	[[वह\DM_DMD]]_NP [[जाने\JJ -\RD_PUNC माने\JJ अनुवादक\N_NN और\CC_CCD पत्रकार\N_NN भी\RP_RPD]]_NP [[थे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10387	[[उनकी\PR_PRP पुस्तक\N_NN ‘\RD_PUNC लोग\N_NNP भूल\N_NNP गये\N_NNP हैं\N_NNP ’\RD_PUNC के\PSP लिये\PSP]]_NP [[उन्हें\PR_PRP]]_NP [[वर्ष\N_NN 1982\QT_QTC में\PSP]]_NP [[साहित्य\N_NNP अकादमी\N_NNP पुरस्कार\N_NNP से\PSP]]_NP [[नवाजा\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10388	[[उनकी\PR_PRP]]_NP [[अन्य\DM_DMI पुस्तकें\N_NN]]_NP [[आत्महत्या\N_NN के\PSP]]_NP [[विरुद्ध\JJ हंसो\N_NNP हंसो\N_NNP ,\RD_PUNC जल्दी\N_NNP हंसो\N_NNP और\CC_CCD सीढ़ियों\N_NNP पर\N_NNP धूप\N_NNP में\N_NNP]]_NP [[काफी\RP_INTF चर्चित\JJ]]_JJP [[रहीं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10389	[[लोगों\N_NN से\PSP]]_NP [[जुड़ी\JJ चिंताओं\N_NN को\PSP]]_NP [[उन्होंने\PR_PRP]]_NP [[अपनी\PR_PRF कविताओं\N_NN में\PSP]]_NP [[पेश\N_NN]]_NP [[किया\V_VM]]_VGF [[लेकिन\CC_CCD]]_CCP [[उनकी\PR_PRP कृतियों\N_NN में\PSP]]_NP [[कभी\N_NST -\RD_PUNC कभी\N_NST]]_NP [[रूमानियत\N_NN भी\RP_RPD]]_NP [[दिखाई\V_VM दी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10390	[[इसी\DM_DMD तरह\N_NN]]_NP [[अंग्रेजीयत\N_NN पर\PSP]]_NP [[कटाक्ष\N_NN]]_NP [[करते\V_VM हुए\V_VAUX]]_VGNF [[उन्होंने\PR_PRP]]_NP [[लिखा\V_VM है\V_VAUX ,\RD_PUNC]]_VGF [[अंग्रेजी\N_NNP पढ़ाकर\N_NNP प्रजा\N_NNP बनाई\N_NNP ,\RD_PUNC अंग्रेजी\N_NNP पढ़कर\N_NNP हम\N_NNP सब\N_NNP प्रजा\N_NNP बने\N_NNP रहे\N_NNP हैं\N_NNP]]_NP [[।\RD_PUNC]]_BLK 
HED10391	[[अज्ञेय\N_NNP की\PSP]]_NP [[पुस्तक\N_NN]]_NP [[दूसरा\N_NNP सप्तक\N_NNP में\PSP]]_NP [[रघुवीर\N_NNP सहाय\N_NNP की\PSP]]_NP [[कविताओं\N_NN को\PSP]]_NP [[शामिल\N_NN]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10392	[[उस\DM_DMD दौर\N_NN में\PSP]]_NP [[तीन\QT_QTC नाम\N_NN शीर्ष\N_NN पर\PSP]]_NP [[थे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10393	[[गजानन\N_NNP माधव\N_NNP मुक्तिबोध\N_NNP फंतासी\N_NNP के\PSP लिये\PSP]]_NP [[जाने\V_VM जाते\V_VAUX थे\V_VAUX ,\RD_PUNC]]_VGF [[शमशेर\N_NNP बहादुर\N_NNP सिंह\N_NNP शायरी\N_NN के\PSP लिये\PSP]]_NP [[पहचान\N_NN]]_NP [[रखते\V_VM थे\V_VAUX ,\RD_PUNC]]_VGF [[जबकि\CC_CCS]]_CCP [[सहाय\N_NNP]]_NP [[अपनी\PR_PRF भाषा\N_NN और\CC_CCD शिल्प\N_NN के\PSP लिये\PSP]]_NP [[लोकप्रिय\JJ]]_JJP [[थे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10394	[[सहाय\N_NNP ने\PSP]]_NP [[अंग्रेजी\N_NNP साहित्य\N_NN में\PSP]]_NP [[एमए\N_NNP .\N_NN]]_NP [[किया\V_VM था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10395	[[वह\PR_PRP]]_NP [[आकाशवाणी\N_NNP दिल्ली\N_NNP ,\RD_PUNC नवभारत\N_NNP टाइम्स\N_NNP दिल्ली\N_NNP और\CC_CCD कल्पना\N_NNP हैदराबाद\N_NNP में\PSP]]_NP [[विशेष\JJ संवाददाता\N_NN]]_NP [[रहे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10396	[[सहाय\N_NNP दिनमान\N_NNP में\PSP]]_NP [[पहले\N_NST समाचार\N_NN]]_NP [[संपादक\N_NN]]_NP [[बने\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10397	[[विद्याधर\N_NNP सूरजप्रसाद\N_NNP नायपॉल\N_NNP]]_NP [[कई\QT_QTF साहित्यिक\JJ पुरस्कारों\N_NN से\PSP]]_NP [[सम्मानित\JJ]]_JJP [[हो\V_VM चुके\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10398	[[उन्हें\PR_PRP]]_NP [[अंग्रेजी\N_NNP में\PSP]]_NP [[छंद\N_NN का\PSP]]_NP [[गुरु\N_NN भी\RP_RPD]]_NP [[माना\V_VM जाता\V_VAUX है\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10399	[[विद्याधर\N_NNP सूरजप्रसाद\N_NNP नायपॉल\N_NNP को\PSP]]_NP [[2001\QT_QTC में\PSP]]_NP [[नोबेल\N_NNP पुरस्कार\N_NNP से\PSP]]_NP [[सम्मानित\JJ]]_NP [[किया\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10400	[[इनके\DM_DMD द्वारा\PSP]]_NP [[बहुत\QT_QTF से\PSP]]_NP [[उपन्यासों\N_NN की\PSP]]_NP [[रचना\N_NN]]_NP [[की\V_VM गयी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10401	[[जिनमें\DM_DMR]]_NP [[इनका\PR_PRP ‘\RD_PUNC ए\N_NNP हॉस\N_NNP फॉर\N_NNP मिस्टर\N_NNP बिस्वास\N_NNP ’\RD_PUNC सबसे\RP_INTF महान\JJ व\CC_CCD चर्चित\JJ उपन्यास\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10402	[[2008\QT_QTC में\PSP]]_NP [[विद्याधर\N_NNP सूरजप्रसाद\N_NNP नायपॉल\N_NNP को\PSP]]_NP [[50\QT_QTC महान\JJ ब्रिटिश\JJ साहित्यकारों\N_NN की\PSP]]_NP [[सूची\N_NN में\PSP ‘\RD_PUNC]]_NP [[दी\N_NNP टाइम्स\N_NNP ’\RD_PUNC ने\PSP]]_NP [[सम्मिलित\JJ]]_NP [[किया\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10403	[[जिसमें\DM_DMR]]_CCP [[इनका\PR_PRP]]_NP [[सातवां\QT_QTO स्थान\N_NN]]_NP [[था\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10404	[[विद्याधर\N_NNP सूरजप्रसाद\N_NNP का\PSP]]_NP [[जन्म\N_NN]]_NP [[ट्रिनिडाड\N_NNP के\PSP]]_NP [[चगनवानस\N_NNP में\PSP]]_NP [[17\QT_QTC अगस्त\N_NNP]]_NP [[1932\QT_QTC को\PSP]]_NP [[हुआ\V_VM था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10405	[[इनकी\PR_PRC शिक्षा\N_NN दीक्षा\N_NN]]_NP [[ट्रिनिडाड\N_NNP में\PSP]]_NP [[हुई\V_VM थी\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10406	[[वे\PR_PRP]]_NP [[लम्बे\JJ समय\N_NN तक\PSP]]_NP [[ब्रिटेन\N_NNP]]_NP [[निवासी\JJ]]_JJP [[रहे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10407	[[इनके\DM_DMD पिता\N_NN व\CC_CCD छोटे\JJ भाई\N_NN व\CC_CCD चचेरे\JJ भाई\N_NN]]_NP [[सब\DM_DMI प्रसिद्ध\JJ लेखकों\N_NN में\PSP]]_NP [[गिने\V_VM जाते\V_VAUX हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10408	[[इनका\PR_PRP विवाह\N_NN]]_NP [[नादिरा\N_NNP नायपॉल\N_NNP से\PSP]]_NP [[हुआ\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10409	[[इनके\DM_DMR अनुज\N_NN]]_NP [[शिव\N_NNP नायपॉल\N_NNP भी\RP_RPD]]_NP [[बहुत\RP_INTF अच्छे\JJ लेखक\N_NN]]_NP [[थे\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10410	[[इनका\DM_DMR सबसे\RP_INTF महान\JJ उपन्यास\N_NN]]_NP [[ए\N_NNP हौस\N_NNP फार\N_NNP मिस्टर\N_NNP बिस्वास\N_NNP]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10411	[[नायपॉल\N_NNP परिवार\N_NN और\CC_CCD कपिलदेव\N_NNP परिवार\N_NN]]_NP [[ट्रिनिनाड\N_NNP में\PSP]]_NP [[बहुत\RP_INTF प्रभावशाली\JJ]]_JJP [[रहे\V_VM हैं\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10412	[[सलमान\N_NNP रुशदी\N_NNP भारतीय\JJ]]_NP [[मूल\JJ के\PSP]]_NP [[ब्रितानी\JJ उपन्यासकार\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[निबंधकार\N_NN]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10413	[[वे\PR_PRP न\CC_CCS केवल\CC_CCS भारत\N_NNP बल्कि\CC_CCS विश्व\N_NN के\PSP]]_NP [[कई\QT_QTF देशों\N_NN में\PSP]]_NP [[चर्चित\JJ उपन्यासकार\N_NN]]_NP [[एवं\CC_CCD]]_CCP [[निबन्धकार\N_NN]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10414	[[इनका\PR_PRP जन्म\N_NN]]_NP [[1\QT_QTC जून\N_NNP 1947\QT_QTC को\PSP]]_NP [[मुंबई\N_NNP में\PSP]]_NP [[हुआ\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10415	[[सलमान\N_NNP रुशदी\N_NNP की\PSP]]_NP [[पुस्तक\N_NNP ‘\RD_PUNC मिड\N_NNP नाइट\N_NNP चिल्ड्रन\N_NNP ’\RD_PUNC को\PSP]]_NP [[1981\QT_QTC में\PSP]]_NP [[बुकर\N_NNP पुरस्कार\N_NN से\PSP]]_NP [[नवाजा\V_VM गया\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10416	[[इस\DM_DMD पुरस्कार\N_NN को\PSP]]_NP [[पाने\V_VM के\PSP बाद\N_NST]]_VGINF [[उनकी\PR_PRP प्रसिद्धि\N_NN]]_NP [[और\CC_CCD बढ़\V_VM गयी\V_VAUX]]_VGF [[लेकिन\CC_CCD]]_CCP [[शैतीनी\N_NNP आमतेंश\N_NNP उपन्यास\N_NN]]_NP [[इनका\PR_PRP विवाद\N_NN का\PSP]]_NP [[कारण\N_NN]]_NP [[बना\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10417	[[यह\DM_DMD]]_NP [[इनके\PR_PRP द्वारा\PSP]]_NP [[1988\QT_QTC में\PSP]]_NP [[लिखा\V_VM गया\V_VAUX था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10418	[[भारतीय\JJ साहित्य\N_NN में\PSP]]_NP [[यदि\CC_CCS]]_CCP [[विक्रम\N_NNP सेठ\N_NNP का\PSP]]_NP [[नाम\N_NN]]_NP [[नहीं\RP_NEG लिया\V_VM जाये\V_VAUX]]_VGF [[तो\CC_CCS]]_CCP [[बड़ी\JJ अतिशयोक्‍ति\N_NN]]_NP [[होगी\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10419	[[-\RD_PUNC]]_BLK [[मानी\JJ हस्ती\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10420	[[विक्रम\N_NNP सेठ\N_NNP उपन्यासकार\N_NN]]_NP [[होने\V_VM के\PSP]]_VGINF [[साथ\N_NST -\RD_PUNC साथ\N_NST]]_NP [[एक\QT_QTC कवि\N_NN भी\RP_RPD]]_NP [[हैं\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10421	[[विक्रम\N_NNP सेठ\N_NNP का\PSP]]_NP [[जन्म\N_NN]]_NP [[२०\N_NNP जून\N_NNP]]_NP [[1952\QT_QTC को\PSP]]_NP [[कलकत्ता\N_NNP में\PSP]]_NP [[हुआ\V_VM था\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK 
HED10422	[[कलकत्ता\N_NNP में\PSP ही\RP_RPD]]_NP [[उनकी\PR_PRP]]_NP [[परवरिश\N_NN]]_NP [[हुई\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10423	[[इनकी\DM_DMR माता\N_NN]]_NP [[लीला\N_NNP सेठ\N_NNP को\PSP]]_NP [[भारत\N_NNP के\PSP]]_NP [[सर्वोच्च\JJ न्यायालय\N_NN की\PSP]]_NP [[पहली\QT_QTO महिला\N_NN]]_NP [[होने\V_VM का\PSP]]_VGINF [[गौरव\N_NN]]_NP [[प्राप्त\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
HED10424	[[बांग्ला\N_NNP साहित्य\N_NNP को\PSP]]_NP [[शिखर\N_NN पर\PSP]]_NP [[आसीन\N_NN]]_NP [[करने\V_VM का\PSP]]_VGINF [[श्रेय\N_NN]]_NP [[रवीन्द्रनाथ\N_NNP टैगौर\N_NNP को\PSP]]_NP [[प्राप्त\N_NN]]_NP [[है\V_VM]]_VGF [[।\RD_PUNC]]_BLK 
